"id","timestamp","price","comment","transaction_status","housegroup_id","playerround_id","groupround_id"
"646","2024-09-24 15:15:38","0","","APPROVED_STAY","918","867","205"
"647","2024-09-24 15:15:38","0","","APPROVED_STAY","922","862","205"
"648","2024-09-24 15:15:38","0","","APPROVED_STAY","914","863","205"
"649","2024-09-24 15:15:39","0","","APPROVED_STAY","921","864","205"
"650","2024-09-24 15:15:40","0","","APPROVED_STAY","916","860","205"
"651","2024-09-24 15:15:41","0","","APPROVED_STAY","919","861","205"
"652","2024-09-24 15:15:47","0","","APPROVED_STAY","920","866","205"
"653","2024-09-24 15:15:54","0","","APPROVED_STAY","915","865","205"
"654","2024-09-24 15:16:09","0","","APPROVED_STAY","881","868","206"
"655","2024-09-24 15:16:17","0","","APPROVED_STAY","875","872","206"
"656","2024-09-24 15:16:28","0","","APPROVED_STAY","926","871","206"
"657","2024-09-24 15:16:28","0","","APPROVED_STAY","880","869","206"
"658","2024-09-24 15:16:35","0","","APPROVED_STAY","924","873","206"
"659","2024-09-24 15:16:44","0","","APPROVED_STAY","876","870","206"
"660","2024-09-24 15:17:45","160000","","APPROVED_SELL","878","874","206"
"661","2024-09-24 15:19:12","125000","","APPROVED_BUY","959","874","206"
"662","2024-09-24 15:22:52","0","","APPROVED_STAY","897","881","207"
"663","2024-09-24 15:23:32","0","","APPROVED_STAY","899","882","207"
"664","2024-09-24 15:23:47","0","","APPROVED_STAY","896","879","207"
"665","2024-09-24 15:24:03","0","","APPROVED_STAY","895","880","207"
"666","2024-09-24 15:24:21","0","","APPROVED_STAY","901","877","207"
"667","2024-09-24 15:24:22","0","","APPROVED_STAY","938","878","207"
"668","2024-09-24 15:24:30","0","","APPROVED_STAY","898","875","207"
"669","2024-09-24 15:26:06","125000","flooded area! -10K","REJECTED_SELL","902","876","207"
"670","2024-09-24 15:27:01","0","","REJECTED_STAY","902","876","207"
"671","2024-09-24 15:30:34","0","","APPROVED_STAY","910","887","208"
"672","2024-09-24 15:30:34","0","","APPROVED_STAY","907","883","208"
"673","2024-09-24 15:30:39","0","","APPROVED_STAY","905","889","208"
"674","2024-09-24 15:30:40","0","","APPROVED_STAY","908","885","208"
"675","2024-09-24 15:30:46","0","","APPROVED_STAY","913","884","208"
"676","2024-09-24 15:30:52","0","","APPROVED_STAY","911","898","208"
"677","2024-09-24 15:31:18","100000","won the BID over player 2","APPROVED_SELL","906","888","208"
"678","2024-09-24 15:32:55","0","","APPROVED_STAY","919","891","209"
"679","2024-09-24 15:32:56","0","","APPROVED_STAY","918","890","209"
"680","2024-09-24 15:32:56","0","","APPROVED_STAY","922","892","209"
"681","2024-09-24 15:32:56","0","","APPROVED_STAY","914","894","209"
"682","2024-09-24 15:32:57","0","","APPROVED_STAY","915","893","209"
"683","2024-09-24 15:32:57","0","","APPROVED_STAY","920","897","209"
"684","2024-09-24 15:32:58","0","","APPROVED_STAY","921","895","209"
"685","2024-09-24 15:32:59","0","","APPROVED_STAY","916","896","209"
"686","2024-09-24 15:33:07","200000","","APPROVED_BUY","970","888","208"
"687","2024-09-24 15:33:42","222000","won the BID over player 2","APPROVED_SELL","911","898","208"
"688","2024-09-24 15:34:37","0","","REJECTED_STAY","902","876","207"
"689","2024-09-24 15:35:30","115000","","APPROVED_SELL","902","876","207"
"690","2024-09-24 15:36:05","160000","","APPROVED_BUY","963","876","207"
"691","2024-09-24 15:36:37","222000","sold to player 2","APPROVED_SELL","911","898","208"
"692","2024-09-24 15:37:35","0","","APPROVED_STAY","939","886","208"
"693","2024-09-24 15:40:41","190000","","APPROVED_BUY","911","898","208"
"696","2024-10-02 14:47:48","100000","","REJECTED_BUY","996","923","215"
"697","2024-10-02 14:47:51","200000","","APPROVED_BUY","1001","913","215"
"698","2024-10-02 14:47:57","100000","","APPROVED_BUY","996","916","215"
"699","2024-10-02 14:47:58","70000","","APPROVED_BUY","1003","915","215"
"700","2024-10-02 14:48:05","125000","","APPROVED_BUY","1002","914","215"
"701","2024-10-02 14:48:09","80000","","APPROVED_BUY","1000","922","215"
"702","2024-10-02 14:50:06","200000","","APPROVED_BUY","1005","920","216"
"703","2024-10-02 14:50:09","100000","","REJECTED_BUY","1006","917","216"
"704","2024-10-02 14:50:21","100000","","REJECTED_BUY","1006","919","216"
"705","2024-10-02 14:50:26","300000","","APPROVED_BUY","1007","921","216"
"706","2024-10-02 14:50:31","200000","","APPROVED_BUY","995","923","215"
"707","2024-10-02 14:53:51","117000","","APPROVED_BUY","1006","917","216"
"708","2024-10-02 14:54:14","125000","","APPROVED_BUY","1012","919","216"
"709","2024-10-02 14:55:29","70000","","APPROVED_BUY","1013","918","216"
